2.344062e+03,-4.628109e+03,2.254010e+06,-2.567317e-03,5.857493e-04,-9.073690e-01,-1.302107e+00
-3.532341e+03,-4.019354e+03,2.823515e+06,3.557355e-04,7.625739e-04,-4.603236e+00,4.999594e+00
3.520115e+03,4.380835e+03,1.251050e+06,-8.123191e-05,-1.605501e-04,-2.728356e+00,-4.135470e+00
-5.046020e+02,1.347481e+03,9.952768e+05,-7.790674e-05,-1.386701e-04,-3.777000e-01,2.094852e+00
3.853640e+03,-2.798215e+02,4.729810e+06,-5.625471e-04,-2.245944e-04,-2.463487e+00,4.591619e+00
1.424863e+03,-4.498032e+03,2.779814e+06,2.177264e-03,3.668651e-05,-1.493920e+00,2.934011e+00
-4.404827e+02,-4.581030e+03,2.624866e+05,6.072480e-05,4.513565e-05,-8.148100e-01,9.064290e-01
-3.653249e+03,-1.465050e+03,2.480183e+06,2.279857e-03,9.282905e-04,-4.585967e+00,2.873562e+00
-1.216451e+03,3.960375e+03,1.820667e+06,6.503957e-05,-3.168039e-04,-6.148880e-01,1.451031e+00
-2.609782e+03,-8.485000e+02,4.204467e+06,-1.649619e-03,-1.517817e-03,1.047971e+00,-2.824919e+00
