-4.103228e+02,-1.744782e+03,2.399480e+06,-8.949568e-02,9.354259e-03,3.755441e+00,4.148258e+00
4.897648e+03,3.869980e+03,2.212292e+06,-3.836134e-02,-3.080403e-02,1.301803e+00,2.789318e+00
1.760049e+03,1.753756e+03,3.444456e+06,4.849317e-01,-3.899063e-01,4.599838e+00,-1.590168e+00
2.977570e+03,-3.877316e+03,2.924516e+06,-3.662633e-02,8.563349e-02,6.459890e-01,1.211120e+00
4.705816e+03,4.080381e+03,1.239438e+06,-2.074589e-02,-1.822915e-02,-2.042745e+00,3.915444e+00
4.959603e+03,-4.549944e+02,2.245479e+06,-7.154315e-02,-4.562416e-03,4.856504e+00,-2.967946e+00
1.936121e+03,-3.146273e+03,4.345386e+06,1.917103e-01,-8.501356e-02,-1.291896e+00,2.044554e+00
3.512019e+03,2.677544e+03,1.622197e+06,-3.385940e-02,2.002946e-02,4.632822e+00,-1.738338e+00
2.838256e+03,-4.984898e+03,4.044352e+06,-5.288770e-02,9.343579e-02,-3.903932e+00,-1.864477e+00
2.358350e+03,-4.326105e+03,1.751887e+06,-6.766515e-02,1.253196e-01,1.235544e+00,-1.742558e-01
3.673965e+03,-1.060639e+03,1.547190e+05,-2.352449e-02,1.010995e-02,4.590210e+00,-3.521895e+00
-4.446184e+03,-5.084662e+02,4.253764e+06,1.484449e-01,-3.750125e-02,9.890251e-01,-4.974542e+00
-1.612731e+03,2.150815e+03,2.128492e+06,4.266405e-02,1.009770e-01,-3.439039e+00,3.442839e+00
3.058475e+03,-5.750639e+02,1.518648e+06,3.758429e-03,-1.925383e-02,-4.604738e+00,-3.800445e+00
2.616783e+03,4.597466e+03,4.588788e+06,-6.789178e-02,-1.229382e-01,2.579461e+00,-3.473858e+00
1.125485e+02,-4.450717e+03,1.919720e+06,-6.168918e-03,6.523870e-02,-5.594210e-01,2.035342e+00
9.592682e+02,-3.518011e+03,2.352783e+06,5.982991e-03,5.147604e-02,-2.982789e+00,-3.808397e+00
1.025528e+03,-3.144129e+03,9.816087e+05,6.079821e-03,1.223403e-02,-3.473511e+00,-1.643430e+00
2.417062e+03,1.756613e+03,3.801933e+06,1.790257e+00,1.383966e+00,-4.693073e+00,-2.487921e+00
-2.572612e+03,-9.743516e+02,3.917900e+06,-3.813153e-01,4.144598e+00,2.968607e+00,-3.991677e+00
1.894431e+02,9.944122e+01,4.996008e+06,8.942611e-03,-8.039880e-03,5.717490e-01,9.172880e-01
-2.345046e+03,-3.551698e+03,4.813587e+06,6.175285e-02,1.906689e-01,-2.869803e+00,2.595892e+00
-8.839095e+02,4.446778e+03,2.343262e+06,1.594034e-01,-1.271742e-02,-2.373075e+00,-2.574910e-01
-3.422538e+02,-2.397792e+03,2.827227e+06,-4.597129e-02,1.112063e-02,-2.195365e+00,-4.339303e+00
-3.094286e+03,4.284682e+03,2.487830e+06,4.396415e-02,-6.048642e-02,1.359821e-01,-3.302661e+00
-6.683303e+02,-4.760953e+03,4.936826e+06,-3.822722e-02,1.840355e-01,-4.690485e+00,-2.583824e+00
-3.730045e+03,-2.735376e+03,4.963440e+06,3.539226e-01,-1.249839e-01,1.169254e+00,-2.713814e+00
-3.666222e+03,-2.588139e+02,1.697158e+06,5.594243e-02,-2.266378e-02,4.874085e+00,1.134550e-01
3.953609e+03,-4.244559e+03,1.968171e+06,-3.479529e-02,3.771309e-02,4.483128e+00,1.063609e+00
-9.832217e+02,-1.265946e+03,8.679192e+05,8.068290e-03,-9.501674e-04,-3.589180e+00,3.064288e+00
-2.806525e+02,-3.612776e+03,4.585358e+06,-1.583192e-01,1.732065e-01,4.160719e-01,1.404551e+00
-9.576749e+02,-4.070240e+03,2.513396e+06,2.521877e-01,2.487935e-01,-1.203623e+00,-3.924260e+00
5.049382e+02,4.330685e+03,1.088034e+05,1.061240e-03,-3.893889e-03,-1.764432e+00,4.381904e+00
4.159960e+03,-1.415806e+02,2.693928e+06,-9.035730e-02,-7.349662e-03,-5.777701e-01,-3.518295e+00
-3.330559e+03,-4.357929e+03,4.322994e+06,7.563645e-02,9.736480e-02,-4.060380e+00,1.697253e+00
-2.564905e+03,4.325885e+03,1.550287e+06,2.668136e-02,-4.420410e-02,3.697873e+00,2.577171e+00
2.101339e+03,1.316670e+03,3.916344e+06,-2.041837e-02,1.638271e-01,7.175500e-01,2.135287e+00
3.343024e+03,2.564477e+03,4.470693e+05,-4.328822e-03,-9.095909e-05,2.381734e+00,-2.450055e+00
